State,County,State+CountyCode,Link_for_percents,Link_for_asbolute
 Texas,Orange County,4803610,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803610,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803610&year=2025&res=county
 Texas,Palo Pinto County,4803630,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803630,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803630&year=2025&res=county
 Texas,Panola County,4803650,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803650,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803650&year=2025&res=county
 Texas,Parker County,4803670,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803670,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803670&year=2025&res=county
 Texas,Parmer County,4803690,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803690,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803690&year=2025&res=county
 Texas,Pecos County,4803710,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803710,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803710&year=2025&res=county
 Texas,Polk County,4803730,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803730,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803730&year=2025&res=county
 Texas,Potter County,4803750,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803750,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803750&year=2025&res=county
 Texas,Presidio County,4803770,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803770,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803770&year=2025&res=county
 Texas,Rains County,4803790,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803790,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803790&year=2025&res=county
 Texas,Randall County,4803810,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803810,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803810&year=2025&res=county
 Texas,Reagan County,4803830,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803830,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803830&year=2025&res=county
 Texas,Real County,4803850,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803850,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803850&year=2025&res=county
 Texas,Red River County,4803870,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803870,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803870&year=2025&res=county
 Texas,Reeves County,4803890,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803890,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803890&year=2025&res=county
 Texas,Refugio County,4803910,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803910,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803910&year=2025&res=county
 Texas,Roberts County,4803930,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803930,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803930&year=2025&res=county
 Texas,Robertson County,4803950,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803950,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803950&year=2025&res=county
 Texas,Rockwall County,4803970,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803970,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803970&year=2025&res=county
 Texas,Runnels County,4803990,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4803990,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4803990&year=2025&res=county
 Texas,Rusk County,4804010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804010&year=2025&res=county
 Texas,Sabine County,4804030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804030&year=2025&res=county
 Texas,San Augustine County,4804050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804050&year=2025&res=county
 Texas,San Jacinto County,4804070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804070&year=2025&res=county
 Texas,San Patricio County,4804090,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804090,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804090&year=2025&res=county
 Texas,San Saba County,4804110,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804110,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804110&year=2025&res=county
 Texas,Schleicher County,4804130,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804130,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804130&year=2025&res=county
 Texas,Scurry County,4804150,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804150,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804150&year=2025&res=county
 Texas,Shackelford County,4804170,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804170,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804170&year=2025&res=county
 Texas,Shelby County,4804190,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804190,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804190&year=2025&res=county
 Texas,Sherman County,4804210,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804210,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804210&year=2025&res=county
 Texas,Smith County,4804230,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804230,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804230&year=2025&res=county
 Texas,Somervell County,4804250,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804250,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804250&year=2025&res=county
 Texas,Starr County,4804270,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804270,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804270&year=2025&res=county
 Texas,Stephens County,4804290,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804290,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804290&year=2025&res=county
 Texas,Sterling County,4804310,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804310,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804310&year=2025&res=county
 Texas,Stonewall County,4804330,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804330,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804330&year=2025&res=county
 Texas,Sutton County,4804350,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804350,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804350&year=2025&res=county
 Texas,Swisher County,4804370,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804370,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804370&year=2025&res=county
 Texas,Tarrant County,4804390,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804390,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804390&year=2025&res=county
 Texas,Taylor County,4804410,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804410,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804410&year=2025&res=county
 Texas,Terrell County,4804430,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804430,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804430&year=2025&res=county
 Texas,Terry County,4804450,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804450,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804450&year=2025&res=county
 Texas,Throckmorton County,4804470,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804470,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804470&year=2025&res=county
 Texas,Titus County,4804490,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804490,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804490&year=2025&res=county
 Texas,Tom Green County,4804510,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804510,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804510&year=2025&res=county
 Texas,Travis County,4804530,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804530,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804530&year=2025&res=county
 Texas,Trinity County,4804550,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804550,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804550&year=2025&res=county
 Texas,Tyler County,4804570,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804570,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804570&year=2025&res=county
 Texas,Upshur County,4804590,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804590,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804590&year=2025&res=county
 Texas,Upton County,4804610,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804610,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804610&year=2025&res=county
 Texas,Uvalde County,4804630,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804630,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804630&year=2025&res=county
 Texas,Val Verde County,4804650,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804650,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804650&year=2025&res=county
 Texas,Van Zandt County,4804670,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804670,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804670&year=2025&res=county
 Texas,Victoria County,4804690,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804690,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804690&year=2025&res=county
 Texas,Walker County,4804710,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804710,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804710&year=2025&res=county
 Texas,Waller County,4804730,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804730,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804730&year=2025&res=county
 Texas,Ward County,4804750,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804750,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804750&year=2025&res=county
 Texas,Washington County,4804770,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804770,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804770&year=2025&res=county
 Texas,Webb County,4804790,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804790,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804790&year=2025&res=county
 Texas,Wharton County,4804810,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804810,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804810&year=2025&res=county
 Texas,Wheeler County,4804830,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804830,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804830&year=2025&res=county
 Texas,Wichita County,4804850,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804850,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804850&year=2025&res=county
 Texas,Wilbarger County,4804870,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804870,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804870&year=2025&res=county
 Texas,Willacy County,4804890,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804890,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804890&year=2025&res=county
 Texas,Williamson County,4804910,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804910,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804910&year=2025&res=county
 Texas,Wilson County,4804930,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804930,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804930&year=2025&res=county
 Texas,Winkler County,4804950,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804950,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804950&year=2025&res=county
 Texas,Wise County,4804970,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804970,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804970&year=2025&res=county
 Texas,Wood County,4804990,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4804990,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4804990&year=2025&res=county
 Texas,Yoakum County,4805010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4805010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4805010&year=2025&res=county
 Texas,Young County,4805030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4805030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4805030&year=2025&res=county
 Texas,Zapata County,4805050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4805050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4805050&year=2025&res=county
 Texas,Zavala County,4805070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4805070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4805070&year=2025&res=county
 Utah,Beaver County,4900010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900010&year=2025&res=county
 Utah,Box Elder County,4900030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900030&year=2025&res=county
 Utah,Cache County,4900050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900050&year=2025&res=county
 Utah,Carbon County,4900070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900070&year=2025&res=county
 Utah,Daggett County,4900090,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900090,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900090&year=2025&res=county
 Utah,Davis County,4900110,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900110,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900110&year=2025&res=county
 Utah,Duchesne County,4900130,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900130,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900130&year=2025&res=county
 Utah,Emery County,4900150,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900150,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900150&year=2025&res=county
 Utah,Garfield County,4900170,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900170,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900170&year=2025&res=county
 Utah,Grand County,4900190,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900190,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900190&year=2025&res=county
 Utah,Iron County,4900210,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900210,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900210&year=2025&res=county
 Utah,Juab County,4900230,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900230,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900230&year=2025&res=county
 Utah,Kane County,4900250,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900250,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900250&year=2025&res=county
 Utah,Millard County,4900270,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900270,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900270&year=2025&res=county
 Utah,Morgan County,4900290,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900290,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900290&year=2025&res=county
 Utah,Piute County,4900310,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900310,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900310&year=2025&res=county
 Utah,Rich County,4900330,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900330,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900330&year=2025&res=county
 Utah,Salt Lake County,4900350,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900350,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900350&year=2025&res=county
 Utah,San Juan County,4900370,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900370,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900370&year=2025&res=county
 Utah,Sanpete County,4900390,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900390,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900390&year=2025&res=county
 Utah,Sevier County,4900410,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900410,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900410&year=2025&res=county
 Utah,Summit County,4900430,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900430,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900430&year=2025&res=county
 Utah,Tooele County,4900450,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900450,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900450&year=2025&res=county
 Utah,Uintah County,4900470,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900470,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900470&year=2025&res=county
 Utah,Utah County,4900490,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900490,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900490&year=2025&res=county
 Utah,Wasatch County,4900510,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900510,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900510&year=2025&res=county
 Utah,Washington County,4900530,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900530,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900530&year=2025&res=county
 Utah,Wayne County,4900550,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900550,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900550&year=2025&res=county
 Utah,Weber County,4900570,https://maps.nrel.gov/slope/energy-snapshot?geoId=G4900570,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G4900570&year=2025&res=county
 Vermont,Addison County,5000010,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000010,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000010&year=2025&res=county
 Vermont,Bennington County,5000030,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000030,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000030&year=2025&res=county
 Vermont,Caledonia County,5000050,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000050,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000050&year=2025&res=county
 Vermont,Chittenden County,5000070,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000070,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000070&year=2025&res=county
 Vermont,Essex County,5000090,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000090,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000090&year=2025&res=county
 Vermont,Franklin County,5000110,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000110,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000110&year=2025&res=county
 Vermont,Grand Isle County,5000130,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000130,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000130&year=2025&res=county
 Vermont,Lamoille County,5000150,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000150,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000150&year=2025&res=county
 Vermont,Orange County,5000170,https://maps.nrel.gov/slope/energy-snapshot?geoId=G5000170,https://maps.nrel.gov/slope/data-viewer?filters=%5B%5D&layer=energy-consumption.net-electricity-and-natural-gas-consumption&geoId=G5000170&year=2025&res=county
